Sbjct Cd,Catalog Nbr,Class Section Cd,Course Title ,Instructor Name,Start,End,Day,Student
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"4,985,932"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"63,593"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"2,925,520"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"4,875"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"5,423,260"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"2,848,337"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,488
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"8,670"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"2,644"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"884,257"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"2,029"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"42,209"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,34
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"6,888"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"98,686"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"8,569"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"6,927,957"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"8,277,036"
BUSF-SHU,101,3,Statistics for Business and Economics,"Fang,Fang",3:15 PM,4:30 PM,TR,"4,955,298"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"3,049,762"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"5,782,323"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"577,993"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"5,273,877"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,358
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"6,348,543"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"3,027,977"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"4,499,082"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"4,898"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"364,490"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"3,332,037"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,67
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"89,784"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"86,424"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,75
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"5,920,386"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"25,328"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"736,856"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"262,944"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"56,355"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"286,002"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"4,732"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"95,229"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"7,784,628"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"5,472"
BUSF-SHU,142,1,Information Technology in Business & Society,"Junque De Fortuny,Enric",3:15 PM,5:45 PM,R,"44,290"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"4,443,274"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"70,958"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"5,067,303"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"4,286,872"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"4,632"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"878,877"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"848,396"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"3,892"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"9,847"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"398,209"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"270,350"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"6,079,669"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"4,900"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"537,596"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"3,247,907"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"7,497,498"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"3,667"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"2,660,903"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"9,426"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,976
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"5,689,270"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"6,727,269"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"4,663,273"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"3,725"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"2,864"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"222,560"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"2,735,744"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"7,048,890"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"2,486,025"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,969
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"4,440,324"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"8,878,024"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,27
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"8,987"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,91
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"209,292"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,"4,540,708"
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,839
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,578
BUSF-SHU,202,1,Foundations of Finance,"Shapir,Offer Moshe",9:45 AM,11:00 AM,TR,272
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"2,237,049"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"6,048,270"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,670
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"5,998,360"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"6,306,772"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"4,937,456"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"4,929,500"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,78
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"4,976"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"3,084"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"93,689"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"894,922"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,976
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"7,040,099"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"9,465,662"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"3,054,783"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"774,938"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"6,934"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"704,684"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"75,869"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,91
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"9,954"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"9,079,240"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"2,545,054"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,47
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,626
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,379
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"8,225,835"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"4,482,068"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"9,234,667"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"9,038,020"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"3,960,069"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"4,722,984"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,"8,356,720"
BUSF-SHU,210,1,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,M,330
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,282
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"7,995"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,649
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"43,538"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"4,322,852"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"48,500"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"9,325"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"537,596"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"7,327,980"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"5,003,973"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"4,898"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"222,560"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,993
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"4,024,273"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,969
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"875,382"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"24,904"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"8,987"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"262,944"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"6,742,904"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"3,089,348"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,466
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,5
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"8,964,006"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"833,040"
BUSF-SHU,210,2,Business Analytics,"Zhang,Renyu",5:30 PM,8:00 PM,T,"6,249,427"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"2,237,049"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"595,834"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"3,458"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,933
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,23
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"8,755,696"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"4,937,456"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"5,383,563"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"6,687"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,75
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"36,378"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"24,904"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"793,837"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"3,742,294"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"9,234,667"
BUSF-SHU,244,1,Portfolio Management,"Huang,Qi",9:45 AM,11:00 AM,TR,"23,087"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"70,547"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"4,390,242"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"4,882"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"208,078"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"5,273,877"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"3,545,535"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"4,322,852"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,553
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"7,486"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"3,892"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"9,847"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"398,209"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"6,079,669"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"34,023"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"926,027"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"522,493"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"9,725,577"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"3,667"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"9,497"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"8,533"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,748
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"473,877"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"3,320,220"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"2,886,333"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"222,560"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,25
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"305,048"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,969
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"25,328"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"4,335,982"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"3,607,872"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"7,532,949"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"5,668,337"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"5,525,854"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"4,002,800"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"32,439"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"6,847,933"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"6,789,763"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,"9,460,472"
BUSF-SHU,250,1,Principles of Financial Accounting,"Dai,Jing",4:15 PM,5:30 PM,MW,272
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,282
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,569
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"5,696,274"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"6,306,772"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"6,524,267"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"3,309,068"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"2,086,090"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"80,098"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"693,724"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"447,936"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,946
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"79,794"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"5,283,480"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,748
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"2,049"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"7,222"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"3,089,348"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"973,525"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"832,432"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"44,290"
BUSF-SHU,303,1,Corporate Finance,"Chen,Guodong",9:45 AM,11:00 AM,TR,"2,606"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"29,259"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"7,995"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"577,993"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"3,458"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"5,273,877"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"8,667,252"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"3,528,039"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"3,792,354"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"4,404,594"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,406
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"3,055"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"3,872,649"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"34,023"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"2,090"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"5,320"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"8,755,469"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"9,497"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"89,444"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"9,866,329"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"524,439"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"436,298"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"699,626"
BUSF-SHU,303,3,Corporate Finance,"Chen,Guodong",1:45 PM,3:00 PM,TR,"8,079,478"
